Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Ligularia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Ligusticum,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.833333333,1.0,4.0,0.925,2.5124782609130434,
Ligustrum,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.25,1.0,1.0,1.0,3.0,0.9775,1.325,0
Lilaeopsis,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Lilium,Liliaceae,Liliales,1.505376344,0.225806452,1.0,0.0,0.0,0.28760069469672456,1.0,0.75,1.0,2.3942552466726874,0.82,37.98583333,13.38998651
Limnanthes,Limnanthaceae,Brassicales,0.0,0.0,0.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.7014,1.39,
Limonium,Plumbaginaceae,Caryophyllales,0.12642225,0.07079646,0.955752212,0.044247788,0.001196172,0.28760069469672456,1.0,0.75,1.0,1.333333333,0.6304592000547441,4.695555556,51.21710909
Limosella,Plantaginaceae,Lamiales,4.444444444,0.2,0.15,0.0,0.005925926,1.0,1.0,0.75,1.0,1.5,0.6612222223333334,1.208066109923077,
Linanthus,Polemoniaceae,Ericales,0.0,0.0,0.066666667,0.0,0.0,0.28760069469672456,1.0,0.8333333333333334,1.0,2.3942552466726874,0.11,1.32,
Linaria,Plantaginaceae,Lamiales,0.289395071,0.149038462,0.451374207,0.0,0.005925926,1.0,1.0,0.6875,1.0,1.5,0.6612222223333334,0.87,
Lindernia,Linderniaceae,Lamiales,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,
Lindsaea,Lindsaeaceae,Monilophyta,5.0,0.1,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Linum,Linaceae,Malpighiales,0.0,0.0,0.510721553,0.144736842,0.0,0.0,1.0,0.85,1.0,4.0,0.6304592000547441,0.915,61.56648452
Liparis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,3.5,0.6304592000547441,9.7,
Lipocarpha,Cyperaceae,Poales,0.0,0.0,0.0,0.0,0.00045977,0.0,1.0,0.5235119047857143,0.0,2.2,0.0945,0.9907597402857142,
Lipochaeta,Asteraceae,Asterales,1.578947368,0.15,0.95,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Listera,Orchidaceae,Asparagales,1.098901099,0.071428571,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Lithodora,Boraginaceae,Boraginales,0.0,0.0,1.0,1.0,0.001824818,0.0,1.0,0.8851851851666667,1.0,3.0,0.7039500000000001,1.4171923077000002,
Lithophragma,Saxifragaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,
Lithospermum,Boraginaceae,Boraginales,0.0,0.0,0.722222222,0.0,0.001824818,0.0,1.0,1.0,1.0,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Lobelia,Campanulaceae,Asterales,0.12195122,0.024390244,0.794117647,0.317073171,0.0,1.0,1.0,1.0,1.0,2.083333333,0.73,5.473,38.99487322
Lobularia,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.55,5.142594772
Loeflingia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,
Loeseliastrum,Polemoniaceae,Ericales,0.0,0.0,0.0,0.0,0.0,0.28760069469672456,1.0,0.8333333333333334,1.0,2.3942552466726874,0.4076666666666666,1.7000000000000002,
Logania,Loganiaceae,Gentianales,0.0,0.0,1.0,0.666666667,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.625,0.6304592000547441,3.61002258814534,
Logfia,Asteraceae,Asterales,10.0,0.25,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Lolium,Poaceae,Poales,5.538461538,0.692307692,0.333333333,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.82,2.8,9.5995342
Lomandra,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Lomatia,Proteaceae,Proteales,0.0,0.0,1.0,1.0,0.000625,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.7608333333333333,0.8766666666666666,
Lomatium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Lomatogonium,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.9545454545,0.723,4.839333333333333,
Lonicera,Caprifoliaceae,Dipsacales,0.175336061,0.050847458,1.0,1.0,0.0,0.28760069469672456,1.0,0.857142857,1.0,3.5,0.6304592000547441,1.955,63.95099137
Lophochloa,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Lotononis,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.9291558728928572,1.0,0.0,0.5700679541176471,1.6492406904042554,
Lotus,Fabaceae,Fabales,0.1143903,0.053191489,0.680851064,0.021276596,0.096494845,1.0,1.0,0.928571429,1.0,1.0,0.5700679541176471,0.813055556,34.0913313
Ludwigia,Onagraceae,Myrtales,0.476190476,0.047619048,1.0,0.047619048,0.001538462,0.0,1.0,0.5,1.0,2.0,0.2,1.09,5.189774541
Lunaria,Brassicaceae,Brassicales,0.0,0.0,0.666666667,0.0,0.00485306,0.0,1.0,0.75,1.0,2.9222222222222225,0.4929733334,1.85,
Lupinus,Fabaceae,Fabales,0.043459365,0.025423729,0.618644068,0.076923077,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.5,0.361923077,0.837971014,23.76764836
Luzula,Juncaceae,Poales,0.085251492,0.028985507,0.872881356,0.0,0.0,0.28760069469672456,1.0,0.5,0.078947368,2.3942552466726874,0.056,1.232553191,42.33943167
Lychnis,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,
Lycium,Solanaceae,Solanales,0.0,0.0,1.0,1.0,0.089837398,0.007092198666666666,1.0,0.5,1.0,0.0,0.25625000000000003,2.427142857,18.99752354
Lycopersicon,Solanaceae,Solanales,0.0,0.0,0.625,0.0,0.089837398,0.007092198666666666,1.0,1.0,1.0,1.3402777776666666,0.135,1.147222222,9.259217862
Lycopodiella,Lycopodiaceae,Lycophyta,10.0,0.2,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,4.049714285666667,
Lycopodium,Lycopodiaceae,Lycophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,3.942,25.29695832
Lycopus,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.9583333333749999,1.0,0.5,1.0,1.5795454545454546,0.664,1.1319000933529413,
Lycurus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Lygodesmia,Asteraceae,Asterales,0.0,0.0,0.857142857,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Lygos,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Lyonia,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333333,1.75,0.9123333333333333,0.8798214285,
Lyperanthus,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Lysichiton,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,3.9387770560909092,
Lysimachia,Primulaceae,Ericales,0.150829563,0.038461538,0.976744186,0.211538462,0.0,0.0,1.0,0.428571429,0.944444444,5.0,0.741,2.385,10.37682907
Lysiosepalum,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Lythrum,Lythraceae,Myrtales,0.158730159,0.027777778,0.5,0.0,0.0,0.0,1.0,0.833333333,1.0,2.3942552466726874,0.684,3.61002258814534,
Machaeranthera,Asteraceae,Asterales,0.246305419,0.034482759,0.529411765,0.086206897,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,1.763333333,29.78440691
Machaerina,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.031612976777777774,2.2,0.0945,0.9907597402857142,
Macroptilium,Fabaceae,Fabales,0.0,0.0,0.5,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.033333333,32.9364159
Madia,Asteraceae,Asterales,0.793650794,0.107142857,0.068965517,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Magnolia,Magnoliaceae,Magnoliales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,2.802325581,0.5185,4.268333333,53.32801928
Mahonia,Berberidaceae,Ranunculales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,1.0,0.833333333,1.0,2.0,0.6304592000547441,2.7507894735,
Maianthemum,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9,0.956,16.94909091,24.90633622
Maireana,Amaranthaceae,Caryophyllales,0.216450216,0.022727273,1.0,0.727272727,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.4484126984285717,0.199,1.43,
Malabaila,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Malacothamnus,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Malacothrix,Asteraceae,Asterales,0.0,0.0,0.105263158,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Malaxis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Malcolmia,Brassicaceae,Brassicales,0.0,0.0,0.1,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.33,29.9984695
Malope,Malvaceae,Malvales,0.0,0.0,0.25,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Malus,Rosaceae,Rosales,1.098901099,0.071428571,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.333333333,0.8256875,0.943162393,30.67836462
Malva,Malvaceae,Malvales,0.317124736,0.068181818,0.25,0.0,0.006153846,0.0,1.0,1.0,1.0,3.56964285725,0.64,1.188,34.81363168
Malvastrum,Malvaceae,Malvales,0.0,0.0,0.75,0.0,0.006153846,0.0,1.0,1.0,1.0,3.56964285725,0.34850000000000003,1.2520882353333334,
Malvella,Malvaceae,Malvales,0.0,0.0,1.0,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Mammillaria,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,3.25,0.6304592000547441,3.294117647,60.76258263
Mandragora,Solanaceae,Solanales,0.0,0.0,1.0,0.0,0.089837398,0.007092198666666666,1.0,0.859375,1.0,1.3402777776666666,0.25625000000000003,2.460350907,
Marah,Cucurbitaceae,Cucurbitales,20.0,0.4,1.0,0.0,0.024852071,0.0,0.75,1.0,1.0,2.0,0.498,1.0245289855,
Marina,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Mariscus,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,1.0,1.0,0.5235119047857143,0.031612976777777774,2.2,0.0945,0.9907597402857142,
Marrubium,Lamiaceae,Lamiales,4.545454545,0.25,1.0,0.0,0.004320557,0.9583333333749999,1.0,0.75,1.0,1.5795454545454546,0.664,1.1319000933529413,
Marsdenia,Apocynaceae,Gentianales,0.0,0.0,1.0,0.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.0,0.981,0.6835416667499999,
Marsilea,Marsileaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,4.08,
Matelea,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.75,0.981,0.6835416667499999,
Matricaria,Asteraceae,Asterales,0.0,0.0,0.25,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,2.7525,27.3348096
Matthiola,Brassicaceae,Brassicales,0.0,0.0,0.433333333,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,2.147142857,15.71517422
Maurandya,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.208066109923077,
Meconella,Papaveraceae,Ranunculales,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142857,
Medicago,Fabaceae,Fabales,0.0,0.0,0.3,0.012195122,0.096494845,0.7719298245789473,1.0,0.857142857,1.0,4.0,0.0595,1.118,42.16043435
Megalodonta,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Melaleuca,Myrtaceae,Myrtales,2.564102564,0.153846154,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.935,0.883333333,8.496853018
Melampyrum,Orobanchaceae,Lamiales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0.7155,8.24,
Melastoma,Melastomataceae,Myrtales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,2.25,0.6304592000547441,3.61002258814534,
Melianthus,Melianthaceae,Geraniales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.64,
Melica,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.49689285714285714,2.53,
Melilotus,Fabaceae,Fabales,0.0,0.0,0.042857143,0.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,1.23,0
Menkea,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Menodora,Oleaceae,Lamiales,0.0,0.0,1.0,0.7,0.003252033,0.25,1.0,0.70833333325,0.875,3.0833333333333335,0.9775,1.28191666675,
Mentha,Lamiaceae,Lamiales,4.444444444,0.777777778,0.956521739,0.0,0.004320557,0.9583333333749999,1.0,0.28125,1.0,1.5795454545454546,0.664,0.74,89.03549411
Mentzelia,Loasaceae,Cornales,0.153609831,0.047619048,0.351015459,0.106060606,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.6,
Mercurialis,Euphorbiaceae,Malpighiales,2.777777778,0.111111111,0.777777778,0.0,0.01239531,0.03333333333333333,1.0,0.666666667,0.5,2.2299770105714285,0.58,1.687142857,46.98623198
Merendera,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,10.4050757585,
Merremia,Convolvulaceae,Solanales,0.0,0.0,0.7878738113333333,0.5,0.044375,0.0,1.0,0.6666666666666666,1.0,2.0,0.3845,2.5489722222499998,
Mertensia,Boraginaceae,Boraginales,4.210526316,0.4,1.0,0.0,0.001824818,0.0,1.0,1.0,0.5,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Mesembryanthemum,Aizoaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.000990099,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.6304592000547441,0.43,
Metrosideros,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.0,0.71,0.8061394557142857,
Microcybe,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,
Microlepia,Dennstaedtiaceae,Monilophyta,100.0,0.5,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,7.94,
Micromeria,Lamiaceae,Lamiales,0.476190476,0.047619048,1.0,0.571428571,0.004320557,1.0,1.0,0.7129528985652174,0.9986772486666666,0.0,0.664,0.431666667,26.7130131
Micropyrum,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Microseris,Asteraceae,Asterales,2.857142857,0.2,0.625,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,2.686923077,53.08436044
Microsorum,Polypodiaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3,0.6304592000547441,14.15444444,
Microtis,Orchidaceae,Asparagales,13.33333333,0.333333333,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333333,
Milium,Poaceae,Poales,0.0,0.0,0.5,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.49689285714285714,4.646,3.35989946
Millotia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Mimosa,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.0,1.0,0.9291558728928572,1.0,2.214285714,0.5700679541176471,0.64,8.838834765
Mimulus,Phrymaceae,Lamiales,0.12343502,0.065420561,0.35046729,0.009345794,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.268714286,0.37,
Minuartia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.729885057,0.0,0.001818182,0.0,1.0,1.0,0.958333333,4.0,0.5151666666666667,1.026,4.140866625
Minuria,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Mirabilis,Nyctaginaceae,Caryophyllales,0.0,0.0,1.0,0.026315789,0.005063291,0.0,0.9841325564285818,0.7694294731480881,1.0,3.0,0.6304592000547441,1.19,
Mirbelia,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Miscanthus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,3.7,21.64272619
Misopates,Plantaginaceae,Lamiales,0.0,0.0,0.0,0.0,0.005925926,1.0,1.0,1.0,1.0,1.5,0.6612222223333334,1.208066109923077,
Mitella,Saxifragaceae,Saxifragales,1.818181818,0.090909091,1.0,0.0,0.0,0.28760069469672456,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,
Mitrasacme,Loganiaceae,Gentianales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.625,0.6304592000547441,3.61002258814534,
Moehringia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.934782609,0.0,0.001818182,0.0,1.0,1.0,1.0,3.0,0.5151666666666667,1.21415601275,
Moenchia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.001818182,0.0,1.0,1.0,1.0,3.240740740777778,0.5151666666666667,1.21415601275,
Mohavea,Plantaginaceae,Lamiales,0.0,0.0,0.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.208066109923077,
Molinerella,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Mollugo,Molluginaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.022988506,0.0,1.0,1.0,1.0,2.3942552466726874,0.6304592000547441,0.49,
Moltkia,Boraginaceae,Boraginales,0.0,0.0,1.0,0.666666667,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,2.9123376622857142,0.7039500000000001,0.84,
Monarda,Lamiaceae,Lamiales,0.0,0.0,0.375,0.0,0.004320557,0.9583333333749999,1.0,0.5,1.0,1.5795454545454546,0.664,1.1319000933529413,
Monardella,Lamiaceae,Lamiales,4.086021505,0.612903226,0.741935484,0.0,0.004320557,0.9583333333749999,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,
Monolepis,Amaranthaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Monolopia,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Monoptilon,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Monotoca,Ericaceae,Ericales,20.0,0.5,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333333,1.9659090908333334,0.9123333333333333,0.8798214285,
Monotropa,Ericaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.9659090908333334,0.9123333333333333,0.8798214285,
Montia,Montiaceae,Caryophyllales,0.0,0.0,0.233333333,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,1.0,0.6304592000547441,0.6,
Moricandia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.65,
Morinda,Rubiaceae,Gentianales,0.0,0.0,1.0,1.0,0.0006,0.0,1.0,0.7422839506666667,1.0,1.25,0.7185,0.65,6.527139519
Morus,Moraceae,Rosales,0.0,0.0,1.0,1.0,0.01,0.0,0.9841325564285818,0.7694294731480881,0.0,2.3942552466726874,0.6304592000547441,0.625,0
Mucizonia,Crassulaceae,Saxifragales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.50595238075,0.91666666675,0.5,0.728,1.0118383836666667,
Mucronea,Polygonaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Mucuna,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Muehlenbeckia,Polygonaceae,Caryophyllales,0.0,0.0,1.0,0.7,0.002727273,0.0,1.0,0.743988801,1.0,3.0,0.8,1.6491309523333333,
Muellerina,Loranthaceae,Santalales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.6304592000547441,5.7,18.60807319
Muhlenbergia,Poaceae,Poales,0.052882073,0.016129032,0.879032258,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,3.0,0.49689285714285714,4.6528267402125,
Muilla,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5108695652499999,1.0,3.5,0.8200000000000001,25.569797795,
Murbeckiella,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Muretia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Muscari,Asparagaceae,Asparagales,0.584795322,0.052631579,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9,0.956,4.18,31.1115181
Musineon,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Myoporum,Scrophulariaceae,Lamiales,0.0,0.0,1.0,1.0,0.001764706,0.0,1.0,0.888888889,1.0,2.0,0.8200000000000001,1.94,
Myosotis,Boraginaceae,Boraginales,0.03417635,0.012987013,0.39055794,0.0,0.001824818,0.0,1.0,0.733333333,1.0,2.9123376622857142,0.7039500000000001,2.04,0
Myosurus,Ranunculaceae,Ranunculales,2.222222222,0.1,0.0,0.0,0.0,0.25,1.0,1.0,1.0,3.75,0.7035555556666667,1.1,
